시군구명,상호명,도로명주소,위도,경도
마포구,로지네,서울 마포구 와우산로29길 4-6,37.55479486146822,126.92960678908453
마포구,해피베어데이 합정점,서울 마포구 양화로12길 16-6,37.55168807937135,126.91820241219557
마포구,스윗미업,서울 마포구 연남로1길 67,37.5590999661276,126.919928210421
마포구,내가만든미케익 홍대점,서울 마포구 어울마당로 122,37.555300375451004,126.92388541273878
마포구,오디디,서울 마포구 월드컵로10길 17,37.55483942825225,126.91269313024023
마포구,케이크예스플리즈,서울 마포구 독막로7길 45,37.5498401809294,126.919585042823
마포구,위켄드케이크,서울 마포구 망원로2길 69,37.55415248459744,126.90296798471847
마포구,스몰럭케이크,서울 마포구 성미산로29길 14,37.564746521832646,126.92264771965749
마포구,누와,서울 마포구 성미산로13길 102,37.56533233865218,126.91629159185668
마포구,피치키치 홍대점,서울 마포구 성미산로 105,37.561976031963,126.918733313341
마포구,달닷,서울 마포구 대흥로4길 45,37.5415277266777,126.939485012999
마포구,해피베어데이 상수점,서울 마포구 와우산로13길 49-6,37.5483562687906,126.920967220812
마포구,파티셔리마루,서울 마포구 양화로15안길 3,37.5544205852129,126.919190810446
마포구,밀가루인쇄소,서울 마포구 와우산로10길 40,37.5484308236656,126.924755830065
마포구,마름모커피,서울 마포구 성암로13길 46,37.57616097772663,126.89748183770523
마포구,오와케이크 합정역점,서울 마포구 양화로8길 5,37.5504755565583,126.91595060602
마포구,조블라,서울 마포구 어울마당로 136-10,37.5557372589103,126.92513780204
마포구,케익다방 연남점,서울 마포구 동교로51안길 13,37.5651424086163,126.924580561323
마포구,달달오늘달,서울 마포구 서강로16길 57,37.55164000958793,126.93675742081842
마포구,옐로우벌스데이,서울 마포구 독막로4길 11,37.5475615194088,126.916929329319
마포구,삡삡,서울 마포구 서강로11길 15,37.553478492465,126.932677207417
마포구,프레드앤샐리,서울 마포구 월드컵북로5나길 18,37.5568841890642,126.916992545385
마포구,젤리샷케이크,서울 마포구 성미산로2길 49,37.5563858635006,126.910716426788
마포구,민트케이크,서울 마포구 토정로25길 11,37.54375852380144,126.93933384441216
마포구,베티케이크,서울 마포구 성암로 209,37.578102648985286,126.89648294884391
마포구,아비앙또,서울 마포구 잔다리로 30-26,37.5517398308576,126.920094519971
마포구,스위즈,서울 마포구 대흥로 41,37.5445510585127,126.93866670824
마포구,포스트케이크,서울 마포구 월드컵북로16길 64,37.5630764226998,126.917827770969
마포구,케이크밀쿠,서울 마포구 연희로1길 7,37.5595751964987,126.92607561641
마포구,미노시,서울 마포구 동교로 185-6,37.55737579326587,126.92177256470995
서대문구,연희동오븐,서울 서대문구 연희로11나길 7-5,37.5673863816351,126.928263810755
서대문구,헬로케이크,서울 서대문구 이화여대1길 34,37.557338800600434,126.9438476210223
서대문구,멜로우문,서울 서대문구 명지대7길 13,37.58379522282792,126.92245592571042
서대문구,쿠들리,서울 서대문구 세무서7길 8,37.5914183450083,126.946482879389
서대문구,라플로레종,서울 서대문구 명물1길 28,37.5586366082173,126.937419259038
서대문구,오해피홀리데이,서울 서대문구 신촌로 185,37.557029214622716,126.94655841225428
서대문구,크림온케이크,서울 서대문구 신촌로3길 6,37.5584057613463,126.92910993705
서대문구,포싵,서울 서대문구 연희로12길 10-4,37.566572026251116,126.93154257889677
서대문구,미요케이크 앙금플라워떡케이크,서울 서대문구 증가로 214,37.5809980744025,126.915226844683
서대문구,와구와구케이크,서울 서대문구 신촌로29길 16,37.5576596901453,126.952352608687
서대문구,뽀들렌케이크 (휴업중),서울 서대문구 이화여대2길 26,37.5573665736902,126.947418310815
서대문구,생화케이크 프케르,서울 서대문구 거북골로22길 49-2,37.5809705820563,126.909741756981
서대문구,밍스케이크,서울 서대문구 통일로34길 35,37.586249853964205,126.9496737218922
서대문구,스윗드로우케이크,서울 서대문구 이화여대길 52-11,37.55934051523497,126.94512391241429
서대문구,앵두네과자점,서울 서대문구 증가로10길 70-8,37.57946538302665,126.92577972412906
서대문구,달다구리제작소,서울 서대문구 통일로27길 5,37.5835051681788,126.949065336398
서대문구,벨라보스코,서울 서대문구 홍제내길 168,37.5891059935987,126.938270112957
서대문구,그루밍커피,서울 서대문구 이화여대3길 26,37.55806249575229,126.94425791155449
서대문구,킥캣,서울 서대문구 신촌로11길 35-7,37.55836301123,126.933049694936
서대문구,허니드로우,서울 서대문구 불광천길 162,37.5822974447325,126.909349566989
서대문구,도롱제과,서울 서대문구 증가로24바길 70,37.582957842912634,126.91923582856482
서대문구,커스텀아토,서울 서대문구 이화여대1안길 25,37.5574801919078,126.943710571455
서대문구,작고 귀엽고 소중해,서울 서대문구 연세로12길 23,37.5590839801486,126.93832657919
서대문구,라플,서울 서대문구 신촌역로 39,37.5589637286997,126.941033911874
서대문구,두디케이크,서울 서대문구 신촌로9길 37,37.5585224651544,126.933009939971
서대문구,온정케이크&디저트,서울 서대문구 거북골로 43,37.5788906840334,126.92317422784717
서대문구,미라클케이크,서울 서대문구 신촌로 109,37.5558403868834,126.938320198523
서대문구,뷔자데 연남,서울 마포구 성미산로 157-8,37.5650120621389,126.92364236586
서대문구,케익다방 연남점,서울 마포구 동교로51안길 13,37.5651424086163,126.924580561323
서대문구,터틀힙,서울 마포구 연남로1길 44,37.55979694723278,126.92068463815171
서대문구,스몰럭케이크,서울 마포구 성미산로29길 14,37.564746521832646,126.92264771965749
서대문구,알앤엠,서울 마포구 성미산로17길 12,37.56211083042824,126.91822497342143
서대문구,로즈베리모어,서울 마포구 동교로41길 4,37.56269603472413,126.92431591256147
서대문구,누와,서울 마포구 성미산로13길 102,37.56533233865218,126.91629159185668
서대문구,나와나타샤,서울 마포구 와우산로29길 22,37.55517279161041,126.92879158856019
서대문구,피치키치 홍대점,서울 마포구 성미산로 105,37.561976031963,126.918733313341
서대문구,베비주케이크,서울 마포구 동교로38안길 8,37.562167471261,126.924818981984
서대문구,이심전심,서울 은평구 응암로 298,37.5980010239618,126.920887563451
서대문구,메이비케익,서울 마포구 와우산로30길 15,37.5540129844547,126.929924403787
서대문구,케이크밀쿠,서울 마포구 연희로1길 7,37.5595751964987,126.92607561641
서대문구,플라워팟,서울 은평구 증산로15가길 10-1,37.58984970238255,126.91191062454409
서대문구,스윗미업,서울 마포구 연남로1길 67,37.5590999661276,126.919928210421
서대문구,햄니케이크,서울 마포구 연남로11길 33,37.5652815466025,126.917091889292
서대문구,썬메일베이커리,서울 은평구 백련산로 151,37.59863650769208,126.92547872059232
서대문구,로지네,서울 마포구 와우산로29길 4-6,37.55479486146822,126.92960678908453
서초구,해이케이크샵,서울 서초구 방배천로2안길 96,37.48127489009312,126.98417140484015
서초구,챱챱케이크,서울 서초구 서초중앙로 110,37.49158259200632,127.01451907769405
서초구,멜로드도산케이크 신사아뜰리에,서울 서초구 나루터로 60,37.515008467454045,127.0165743400893
서초구,백록담 디저트작업실,서울 서초구 양재천로13길 24,37.47576875172743,127.03649240923615
서초구,잇더케이크,서울 서초구 방배로8길 10-7,37.479845147257,126.999608815029
서초구,케익공방,서울 서초구 서초대로73길 42,37.50114424064658,127.02444130174631
서초구,크리미숑,서울 서초구 강남대로 359,37.494799318551806,127.02860968978608
서초구,라르고팩토리,서울 서초구 남부순환로315길 17,37.4793150740608,127.008140207787
서초구,꾸움베이크샵,서울 서초구 방배천로2안길 55,37.4794286796326,126.983855230157
서초구,메르시뤼탱파티세리,서울 서초구 동광로12가길 12,37.48740174173663,126.98412488397099
서초구,생과방봄날,서울 서초구 강남대로2길 75,37.468422317581805,127.04569385012779
서초구,원더케이크,서울 서초구 효령로53길 18,37.4855044591713,127.01396952269
서초구,하하피,서울 서초구 서초대로 55-10,37.4866931583858,126.988532485305
서초구,미엘레케이크,서울 서초구 청두곶3길 22,37.4788962062009,126.984024931427
서초구,폼즈케이크샵,서울 서초구 논현로31길 56,37.4804130609368,127.040469860427
서초구,온나커피,서울 서초구 매헌로6길 53,37.46604902936744,127.03524313096906
서초구,리블리케이크,서울 서초구 언남길 47,37.473468192299,127.042707889684
서초구,돌체도노,서울 서초구 사평대로22길 34,37.4981247691008,126.997557325262
서초구,블랑드로즈 케이크,서울 서초구 서초대로 286,37.493173943725,127.013036915751
서초구,디저트잇수,서울 서초구 서초대로1길 6,37.4868357759492,126.983166172058
서초구,오뮤즈케이크,서울 서초구 강남대로8길 65-1,37.4696042473264,127.043833868508
서초구,마이블루투모로우 강남대로점,서울 서초구 강남대로 455,37.502927272626,127.02472235617
서초구,와들스케이크,서울 서초구 동산로13길 42,37.473492939743,127.044018149356
서초구,잇스위티,서울 서초구 강남대로83길 46,37.505320114597595,127.021268012192
서초구,치크케이크,서울 서초구 효령로27길 35,37.4823245992511,126.994554887075
서초구,케익공방 2호점,서울 서초구 사임당로 158,37.4918506605225,127.027177006071
서초구,사랑에빠진케이크,서울 서초구 서초대로 389,37.4970772580537,127.023657426552
서초구,하이플로르,서울 서초구 주흥13길 10,37.508768704354964,127.01864274246908
서초구,잇츠마이스위티,서울 서초구 서초대로 389,37.49704842629867,127.0236551557537
서초구,슈슈가토,서울 서초구 동산로6길 41-14,37.4695865460981,127.04537577532
서초구,디어포레스트,서울 서초구 성촌1길 26,37.4654090298843,127.021373129994
서초구,랑랑케이크,서울 강남구 남부순환로363길 16,37.486504651046,127.038149572748
서초구,마몽드플라워,서울 강남구 남부순환로363길 12-29,37.4864630588819,127.038598436346
서초구,달콤한인생,서울 강남구 테헤란로14길 31,37.49733875204655,127.03392002763738
서초구,강남고망고케익,서울 강남구 테헤란로4길 32,37.4963045125014,127.030170823798
서초구,올루스,서울 강남구 논현로16길 25,37.47705662686259,127.04814335640938
서초구,나폴레옹제과점 대치점,서울 강남구 남부순환로 2911,37.492506278961,127.058031792202
서초구,21케이크,서울 강남구 논현로98길 26-7,37.50360125100218,127.03816392492375
서초구,서울케이크,서울 강남구 논현로97길 21,37.5028312759049,127.033951916697
서초구,지유가오카핫초메 선릉점,서울 강남구 테헤란로52길 16,37.502748306799845,127.0472777167518
서초구,스윗써머,서울 강남구 테헤란로19길 23,37.5015350109486,127.032954989821
서초구,끌레르봉봉,서울 강남구 논현로114길 8,37.50851027620185,127.0340755082656
서초구,디플로라 케이크스튜디오,서울 강남구 봉은사로26길 28,37.5052532456645,127.033717770603
서초구,달꼬미 논현점,서울 강남구 강남대로122길 30-10,37.5077808145126,127.025538286468
서초구,모너트,서울 강남구 선릉로68길 7,37.499041222284255,127.05237113214687
성동구,치카 성수,서울 성동구 뚝섬로1가길 14,37.54233119457231,127.04717370523126
성동구,터틀힙 성수,서울 성동구 왕십리로14길 23,37.5486069961473,127.046307436496
성동구,리브릭,서울 성동구 뚝섬로15길 29,37.53915476142036,127.06173733828007
성동구,디어벌스데이,서울 성동구 서울숲길 55,37.5482187719263,127.043663722195
성동구,타이파,서울 성동구 마조로 24,37.559822671852,127.041300504275
성동구,케이크달달,서울 성동구 무학로 10-1,37.56508332501429,127.03028909100367
성동구,아우어쥬빌리,서울 성동구 독서당로 269,37.547023341736896,127.01925993777436
성동구,조프리케이크,서울 성동구 성덕정길 42,37.5385483730862,127.048223596598
성동구,케이크숲,서울 성동구 마장로 187,37.5668482569082,127.030750491374
성동구,어썸스윗 성수,서울 성동구 뚝섬로 409,37.5386800214784,127.056147435828
성동구,오하이오옥수,서울 성동구 한림말길 48,37.54097540577803,127.01610145568475
성동구,메모레,서울 성동구 성수일로3길 7,37.5421651512737,127.047818574246
성동구,뵈르니,서울 성동구 성덕정5길 10,37.53935362287344,127.04881814754279
성동구,훌로훌로케이크,서울 성동구 성수이로6길 11,37.5366956363885,127.055046178563
성동구,라따뚜이케이크,서울 성동구 무학로 33,37.56746096081622,127.02695429937185
성동구,메이베이크,서울 성동구 왕십리로31길 6,37.5641883226149,127.027903887464
성동구,메이에르케이크,서울 성동구 무학봉21길 9,37.5622720556423,127.030909331236
성동구,글리터,서울 성동구 성수이로 18,37.5367564275508,127.054128616549
성동구,씨에이크,서울 성동구 왕십리로14길 24,37.548391711151915,127.04617037646982
성동구,꼬팡케이크,서울 성동구 왕십리로21나길 9,37.56007141694717,127.0324182479753
성동구,봉주공방,서울 성동구 마장로 137,37.5698595979306,127.026123179322
성동구,포레스트데이,서울 성동구 광나루로 130,37.5509781379049,127.04471212284868
성동구,세이케이크,서울 성동구 동일로 75,37.5396896478857,127.062322762315
성동구,그해그달 케이크,서울 성동구 무학봉26길 3,37.5620085858018,127.032324013371
성동구,보니케이크,서울 성동구 무학로8길 17,37.5655961841371,127.03293565060922
성동구,웜히어,서울 성동구 상원6가길 3,37.54836809723226,127.04887608074173
성동구,케익다방 성수점,서울 성동구 연무장9길 10-1,37.54317333683284,127.05608517561427
성동구,큐리크,서울 성동구 연무장길 27,37.5434443862646,127.052494964195
성동구,연디저트,서울 성동구 왕십리로21길 45-1,37.5592844988296,127.030336542322
성동구,마이블루 투모로우 서울숲점,서울 성동구 성덕정길 28,37.5390751628493,127.046716796512
성동구,벌스데이가든,서울 성동구 성덕정9가길 2,37.5394683673012,127.050209957421
성동구,리슨케이크,서울 성동구 아차산로7길 42,37.548656064905515,127.05577016348056
성동구,리틀웜히어,서울 성동구 상원6길 6,37.5484618272789,127.04881277078243
성동구,리프케이크,서울 성동구 독서당로 270,37.5466728234909,127.019440903737
성동구,제이델링 서울중구점,서울 중구 다산로44길 86,37.5648960072924,127.021698072648
성동구,페이지2726,서울 동대문구 고산자로30길 13,37.57598369928885,127.03904081160593
성동구,케키포유,서울 동대문구 천호대로37길 45,37.575214085791,127.042138783025
성동구,케이크케이크(K크CAKE),서울 동대문구 전농로 23,37.5672009447983,127.056494827027
성동구,아워오후,서울 동대문구 고산자로36길 3,37.5790380357851,127.039143162378
성동구,예삐케이크,서울 중구 다산로36길 36,37.561860412769626,127.01704536860967
성동구,케이크풀,서울 동대문구 답십리로 149,37.572998778502566,127.05664297029476
성동구,일층쌀가게,서울 종로구 숭인동길 67,37.5779514211928,127.021732426504
성동구,너디블루,서울 동대문구 전농로36길 9,37.5854270107495,127.052927490305
성동구,달달하니,서울 중구 청구로 91-3,37.560574392685,127.012169233303
성동구,보니또케이크,서울 동대문구 답십리로48길 4,37.572658528947734,127.0578279101467
성북구,샘케이크,서울 성북구 정릉로34길 11,37.60222212890534,127.01767515127864
성북구,니모스,서울 성북구 성북로8길 26-1,37.5914105407427,127.005208478542
성북구,버터바스켓,서울 성북구 지봉로 177-1,37.58515992646575,127.01846590892761
성북구,미미케이크,서울 성북구 보문로23길 4,37.5842407343233,127.019577472152
성북구,쥬롱쥬롱,서울 성북구 정릉로26길 51,37.603009330666545,127.01272877973877
성북구,맬크,서울 성북구 아리랑로4가길 5,37.5950755913373,127.016832137037
성북구,디오브,서울 성북구 동소문로20나길 24,37.5922868489181,127.01800343033
성북구,유니유니,서울 성북구 동소문로 248,37.6034669674644,127.024556276607
성북구,버터룸,서울 성북구 동소문로26길 28,37.593773104674696,127.02034767777998
성북구,카페지오 성신여대점,서울 성북구 동소문로24길 46,37.5917731872034,127.018623797909
성북구,메이크미해피,서울 성북구 고려대로26길 15,37.5855629989316,127.030025661661
성북구,찜했당,서울 성북구 동소문로6길 9-10,37.58860645609575,127.0085732869361
성북구,뭉베이크샵 Moong bake shop,서울 성북구 동소문로26가길 10,37.5944390088129,127.019930031607
성북구,바잇더스윗,서울 성북구 고려대로1길 50,37.587584433618,127.018875239272
성북구,조밀조밀,서울 성북구 월곡로 57-1,37.5976516250157,127.039191411815
성북구,스스쿠,서울 성북구 고려대로11길 65,37.588856387854875,127.02036332282553
성북구,오앤오케이크,서울 성북구 서경로18길 6,37.61036383552864,127.01506311738957
성북구,뮤츄얼,서울 성북구 성북로 24,37.5902032377792,127.004565270924
성북구,이크이크,서울 성북구 고려대로5길 99,37.5893388834438,127.017463770877
성북구,아해,서울 성북구 삼선교로2길 4,37.58800834347911,127.0062385674909
성북구,샤롱샤롱,서울 성북구 장월로1길 111,37.6043068245618,127.042980761331
성북구,카페노니다,서울 성북구 동소문로23길 16,37.59416100358903,127.01739242923934
성북구,플라씨케이크,서울 성북구 동소문로 27,37.589911966006774,127.00895274218698
성북구,은하수제과,서울 성북구 동소문로20나길 47,37.59305069349879,127.01924914739524
성북구,달콤맘케이크,서울 성북구 오패산로 46,37.60712721677931,127.0367784611201
성북구,일층쌀가게,서울 종로구 숭인동길 67,37.5779514211928,127.021732426504
성북구,바이미디저트,서울 종로구 대명1길 13,37.58298096440284,127.00080382668695
성북구,아임엘렌,서울 종로구 창경궁로 257,37.5844333683707,126.999972827866
성북구,케이크아이메이드 대학로본점,서울 종로구 대학로11길 32,37.582270984272,126.999995471442
성북구,달콤퐁당 고대점,서울 동대문구 안암로24길 8,37.5883888063929,127.035461510933
성북구,봉주공방,서울 성동구 마장로 137,37.5698595979306,127.026123179322
성북구,아워오후,서울 동대문구 고산자로36길 3,37.5790380357851,127.039143162378
성북구,라따뚜이케이크,서울 성동구 무학로 33,37.56746096081622,127.02695429937185
성북구,페이지2726,서울 동대문구 고산자로30길 13,37.57598369928885,127.03904081160593
성북구,알리케이크,서울 종로구 율곡로8길 9,37.5768430277696,126.990667319408
성북구,케이크숲,서울 성동구 마장로 187,37.5668482569082,127.030750491374
성북구,제이델링 서울중구점,서울 중구 다산로44길 86,37.5648960072924,127.021698072648
성북구,케키포유,서울 동대문구 천호대로37길 45,37.575214085791,127.042138783025
성북구,카페얼티밋,서울 종로구 계동길 57,37.5798699770015,126.986604955498
성북구,케이크달달,서울 성동구 무학로 10-1,37.56508332501429,127.03028909100367
성북구,메이베이크,서울 성동구 왕십리로31길 6,37.5641883226149,127.027903887464
성북구,보니케이크,서울 성동구 무학로8길 17,37.5655961841371,127.03293565060922
성북구,바유케이크,서울 동대문구 제기로 155-1,37.5860911829924,127.050551478538
성북구,미깡케이크&커피,서울 동대문구 회기로 127,37.59160428129323,127.05072504940387
성북구,앵초,서울 중구 창경궁로5길 18,37.5671882944508,126.996980060922
송파구,팻어케이크,서울 송파구 백제고분로45길 9,37.5092927372613,127.1101719753289
송파구,하프파운드,서울 송파구 백제고분로33길 10,37.503453407314495,127.0988787971026
송파구,쏘스윗마카롱,서울 송파구 송파대로42길 46,37.50722600923804,127.11190163708768
송파구,케이크만들기 단하나 신천점,서울 송파구 백제고분로7길 33,37.5109226057262,127.082630783986
송파구,유연,서울 송파구 양재대로72길 5,37.5101815377051,127.12766382598
송파구,멜팅피피,서울 송파구 백제고분로42길 19,37.5050332970266,127.11059096108
송파구,서커스래빗,서울 송파구 올림픽로35길 112,37.51807391546601,127.1021558507258
송파구,오구움,서울 송파구 가락로15길 1,37.5011365663893,127.106542200253
송파구,벨케이크,서울 송파구 백제고분로7길 58,37.5106864473674,127.085299818421
송파구,행복상점,서울 송파구 삼전로8길 5,37.505233887954795,127.0897315595038
송파구,체리오오체리,서울 송파구 백제고분로15길 42,37.50913613460871,127.0848614752473
송파구,아늑,서울 송파구 양재대로66길 44-12,37.4991159985261,127.12541940898
송파구,엘모리아케이크,서울 송파구 송파대로22길 24,37.4882960337149,127.124356532836
송파구,달복디저트,서울 송파구 새말로 161,37.4851209873103,127.130931776173
송파구,허니플로,서울 송파구 올림픽로 336,37.515342034259824,127.10728178860835
송파구,치크치크케이크,서울 송파구 송이로17길 1,37.4981253837932,127.121500428021
송파구,베라케이크,서울 송파구 오금로25길 23,37.506900086435,127.120804380112
송파구,케익판다,서울 송파구 새말로5길 6,37.483271632417235,127.1247190559634
송파구,달보드레,서울 송파구 마천로8길 11,37.5070804676602,127.127491156515
송파구,버터플라이케이크,서울 송파구 가락로9길 8,37.5007003101495,127.103695089287
송파구,플러디,서울 송파구 백제고분로50길 43,37.5129382140827,127.119427394324
송파구,케이크바이미,서울 송파구 백제고분로46길 25,37.5077531079091,127.113776511758
송파구,아멜리에즈베이커리,서울 송파구 백제고분로40길 19-23,37.5035337498623,127.10796607852
송파구,둡둡케이크,서울 송파구 가락로21길 4-30,37.5039822288925,127.111119828933
송파구,나원,서울 송파구 백제고분로34길 14-8,37.5013501026209,127.098228008471
송파구,위시어폰어케이크,서울 송파구 중대로20길 24,37.49766971159439,127.12809939086974
송파구,키키네케이크,서울 송파구 오금로 130,37.511283050723,127.109206708299
송파구,미유당 앙금플라워 떡케이크,서울 송파구 백제고분로11길 8-18,37.507197302835145,127.08082159449638
송파구,모어모어베이크샵,서울 송파구 풍성로26길 51,37.52971056582387,127.11652847511347
송파구,레코드케이크,서울 송파구 가락로19길 9,37.5030428174547,127.110761059143
송파구,디저트진진,서울 송파구 백제고분로42길 27-2,37.50441546586089,127.11127541286517
송파구,오몽카페,서울 송파구 송이로32길 4,37.4897679311172,127.128056496673
송파구,가또드리나,서울 송파구 백제고분로44길 13,37.5071555690731,127.11207231348372
송파구,양크림케이크,서울 송파구 가락로40길 3-23,37.51227889909221,127.12009933686299
송파구,띠또케이크,서울 송파구 거마로7길 9-16,37.4951838830529,127.143721984576
송파구,맘블리스케이크,서울 송파구 백제고분로32길 25,37.500195831315985,127.0950249220482
송파구,케익공방 잠실점,서울 송파구 백제고분로33길 30,37.5053220813169,127.0988914404
송파구,크리미디저트,서울 송파구 백제고분로41길 37,37.5088117839368,127.106033965806
송파구,홍홍케이크in송파,서울 송파구 동남로13길 47,37.4938493023552,127.124866685352
송파구,케이크가든,서울 송파구 오금로53길 14,37.49548909223926,127.14242551058156
송파구,이리베리,서울 송파구 송이로36길 62,37.4834646680437,127.127049638703
송파구,카페바이미,서울 송파구 백제고분로 423,37.5088703352484,127.110954026912
송파구,멜로드도산 롯데백화점잠실점,서울 송파구 올림픽로 240,37.51230029510645,127.09896964259154
송파구,제이에스디저트,서울 송파구 삼학사로 73,37.50380652249,127.096798308912
송파구,희스케이크,서울 송파구 백제고분로27길 26,37.505331772046,127.093633544745
양천구,히얼앤나우,서울 양천구 목동로21길 2-1,37.5255354898878,126.863443035458
양천구,쏘니니케이크,서울 양천구 목동중앙남로13길 20,37.5403941419016,126.864445611032
양천구,브라운잇케이크,서울 양천구 목동중앙본로7길 37,37.53940826993821,126.86666285383293
양천구,카페핑그르,서울 양천구 신목로5길 10,37.5180497337408,126.872924552109
양천구,해밍데이,서울 양천구 신목로2길 58,37.5228269643239,126.877294348771
양천구,예쁘당케이크,서울 양천구 목동동로14길 9,37.524363486681466,126.87248735757832
양천구,코모레비케이크,서울 양천구 목동중앙북로 15,37.5485501436922,126.865374620739
양천구,케이크라보,서울 양천구 은행정로5길 52,37.5204059824882,126.854307737396
양천구,할로나데이,서울 양천구 목동로23길 4,37.5273469374772,126.863040381671
양천구,씨더메종,서울 양천구 남부순환로83길 17,37.516533284120335,126.84089310459454
